repo_completo,numero_pr,titulo,autora,status,url,criado_em,merged_em,closed_em,changed_files,additions,deletions,loc_total,tempo_analise_horas,tempo_analise_dias,descricao_tamanho_chars,total_comentarios,numero_reviews,num_participantes
sindresorhus/awesome,3654,Add CDK TypeScript,tysoncung,CLOSED,https://github.com/sindresorhus/awesome/pull/3654,2025-09-18T05:58:09Z,,2026-02-23T04:37:59Z,1,1,0,1,3790.6639,157.9443,139,12,2,5
sindresorhus/awesome,3942,Add Code Docs to Miscellaneous,johnxie,CLOSED,https://github.com/sindresorhus/awesome/pull/3942,2026-02-12T16:15:46Z,,2026-02-18T00:09:16Z,1,1,0,1,127.8917,5.3288,249,1,1,3
sindresorhus/awesome,1327,Add CircuitPython,TheKitty,MERGED,https://github.com/sindresorhus/awesome/pull/1327,2018-06-06T18:57:30Z,2018-08-03T04:42:40Z,2018-08-03T04:42:40Z,1,1,0,1,1377.7528,57.4064,4534,18,1,5
sindresorhus/awesome,3856,docs: Improve contribution instructions for beginners,ahmasmibhanu,MERGED,https://github.com/sindresorhus/awesome/pull/3856,2026-01-06T13:39:57Z,2026-01-06T15:01:31Z,2026-01-06T15:01:31Z,1,1,1,2,1.3594,0.0566,196,2,2,6
sindresorhus/awesome,3411,Add Protein Structure Prediction & Design,yijun-lee,CLOSED,https://github.com/sindresorhus/awesome/pull/3411,2025-04-19T15:17:55Z,,2026-01-06T18:04:20Z,1,1,0,1,6290.7736,262.1156,9177,14,5,10
sindresorhus/awesome,3658,Add Omarchy,aorumbayev,MERGED,https://github.com/sindresorhus/awesome/pull/3658,2025-09-20T22:56:19Z,2025-10-28T17:49:44Z,2025-10-28T17:49:44Z,1,1,0,1,906.8903,37.7871,4600,5,2,5
sindresorhus/awesome,3129,Add AI in Cybersecurity,ElNiak,CLOSED,https://github.com/sindresorhus/awesome/pull/3129,2024-07-30T18:42:25Z,,2025-10-27T17:48:48Z,1,1,0,1,10895.1064,453.9628,9076,5,11,14
sindresorhus/awesome,3210,Add WebGPU,ferminLR,MERGED,https://github.com/sindresorhus/awesome/pull/3210,2024-09-20T21:37:36Z,2025-05-15T11:49:06Z,2025-05-15T11:49:06Z,1,1,0,1,5678.1917,236.5913,9098,11,5,9
sindresorhus/awesome,3256,"Add ""FOSS Alternatives""",hardBSDk,CLOSED,https://github.com/sindresorhus/awesome/pull/3256,2024-11-01T16:22:48Z,,2025-01-12T08:57:13Z,1,1,0,1,1720.5736,71.6906,9184,7,5,10
sindresorhus/awesome,3323,Add ATProto,darccio,MERGED,https://github.com/sindresorhus/awesome/pull/3323,2025-01-03T19:49:15Z,2025-05-15T12:37:25Z,2025-05-15T12:37:25Z,1,1,0,1,3160.8028,131.7001,8365,6,3,4
sindresorhus/awesome,3398,Add WebAssembly,thisisisa,MERGED,https://github.com/sindresorhus/awesome/pull/3398,2025-04-11T10:05:00Z,2025-07-05T23:21:42Z,2025-07-05T23:21:42Z,1,1,0,1,2053.2783,85.5533,9077,15,6,12
sindresorhus/awesome,208,Add Crystal programming language,veelenga,MERGED,https://github.com/sindresorhus/awesome/pull/208,2015-06-26T07:44:10Z,2015-06-27T12:02:34Z,2015-06-27T12:02:34Z,1,1,0,1,28.3067,1.1794,93,7,1,4
sindresorhus/awesome,3492,Add Reproductive Health Resource,bloo-berries,CLOSED,https://github.com/sindresorhus/awesome/pull/3492,2025-06-16T12:59:02Z,,2025-12-24T21:41:25Z,1,1,1,2,4592.7064,191.3628,9055,9,4,9
sindresorhus/awesome,3830,Add TigerStyle,copyleftdev,CLOSED,https://github.com/sindresorhus/awesome/pull/3830,2025-12-23T06:32:16Z,,2025-12-23T12:35:08Z,1,1,0,1,6.0478,0.252,2329,1,1,3
sindresorhus/awesome,3729,Add GitHub Copilot,abhi-singhs,CLOSED,https://github.com/sindresorhus/awesome/pull/3729,2025-11-02T06:21:57Z,,2025-11-02T15:52:34Z,1,1,0,1,9.5103,0.3963,8420,8,1,6
sindresorhus/awesome,3153,Add VBA,sancarn,MERGED,https://github.com/sindresorhus/awesome/pull/3153,2024-08-15T22:41:14Z,2025-05-15T13:01:58Z,2025-05-15T13:01:58Z,1,1,0,1,6542.3456,272.5977,9280,21,4,12
sindresorhus/awesome,3746,Add maintenance status indicator system to differentiate unmaintained repos,ssam18,CLOSED,https://github.com/sindresorhus/awesome/pull/3746,2025-11-08T19:39:51Z,,2025-11-09T07:51:52Z,3,170,0,170,12.2003,0.5083,3067,1,1,3
sindresorhus/awesome,1962,Run `awesome-lint` on new additions,RayBB,MERGED,https://github.com/sindresorhus/awesome/pull/1962,2021-03-08T23:22:55Z,2021-04-19T09:59:15Z,2021-04-19T09:59:15Z,2,36,0,36,994.6056,41.4419,1897,3,5,3
sindresorhus/awesome,1794,Lint with awesome-lint via GitHub Actions,Richienb,CLOSED,https://github.com/sindresorhus/awesome/pull/1794,2020-06-15T06:03:19Z,,2021-07-28T10:48:03Z,1,15,0,15,9796.7456,408.1977,104,16,3,11
sindresorhus/awesome,3774,Add ChatGPT Desktop link to readme.md,Vedavyasa21,CLOSED,https://github.com/sindresorhus/awesome/pull/3774,2025-11-22T14:42:00Z,,2025-11-23T07:07:06Z,1,1,0,1,16.4183,0.6841,228,1,2,3
sindresorhus/awesome,191,Added link to PlacesToPostYourStartup repo,mmccaff,MERGED,https://github.com/sindresorhus/awesome/pull/191,2015-06-16T14:49:21Z,2015-06-16T23:29:45Z,2015-06-16T23:29:45Z,1,1,0,1,8.6733,0.3614,0,2,1,3
sindresorhus/awesome,3560,Add Tech Ethics,sampart,MERGED,https://github.com/sindresorhus/awesome/pull/3560,2025-07-25T15:07:50Z,2025-10-28T15:08:26Z,2025-10-28T15:08:26Z,1,1,0,1,2280.01,95.0004,9521,15,3,7
sindresorhus/awesome,2541,Add Ukrainian IT Communities,grem11n,CLOSED,https://github.com/sindresorhus/awesome/pull/2541,2023-03-08T17:10:35Z,,2024-10-28T18:33:31Z,1,1,0,1,14401.3822,600.0576,8756,11,3,5
sindresorhus/awesome,3146,Add Email Security,0xAnalyst,CLOSED,https://github.com/sindresorhus/awesome/pull/3146,2024-08-11T08:01:17Z,,2025-05-20T13:30:16Z,1,1,0,1,6773.4831,282.2285,9159,16,7,10
sindresorhus/awesome,3455,Add Claude Code,hesreallyhim,MERGED,https://github.com/sindresorhus/awesome/pull/3455,2025-05-23T06:14:56Z,2025-06-11T12:48:07Z,2025-06-11T12:48:07Z,1,1,0,1,462.5531,19.273,8930,5,3,6
sindresorhus/awesome,3554,Add Copilot Agents,colbytimm,MERGED,https://github.com/sindresorhus/awesome/pull/3554,2025-07-20T20:41:25Z,2025-11-12T08:51:33Z,2025-11-12T08:51:33Z,1,1,0,1,2748.1689,114.507,9272,11,2,5
sindresorhus/awesome,2051,Remove macOS Command Line,mifi,MERGED,https://github.com/sindresorhus/awesome/pull/2051,2021-08-31T06:19:18Z,2021-08-31T22:21:51Z,2021-08-31T22:21:51Z,2,1,2,3,16.0425,0.6684,8213,3,2,4
sindresorhus/awesome,3742,Add 'Awesome Claude Contexts' to readme,apo-bozdag,CLOSED,https://github.com/sindresorhus/awesome/pull/3742,2025-11-06T21:27:07Z,,2025-11-06T23:49:20Z,1,1,0,1,2.3703,0.0988,1243,0,1,2
sindresorhus/awesome,3714,Add awesome-vibe-coding,tysoncung,CLOSED,https://github.com/sindresorhus/awesome/pull/3714,2025-10-28T00:04:36Z,,2025-10-30T07:47:08Z,1,1,0,1,55.7089,2.3212,1307,3,1,3
sindresorhus/awesome,3535,Add Audio Over IP,Mo-way,MERGED,https://github.com/sindresorhus/awesome/pull/3535,2025-07-13T13:39:34Z,2025-10-28T17:47:10Z,2025-10-28T17:47:10Z,1,1,0,1,2572.1267,107.1719,9460,11,3,6
sindresorhus/awesome,3651,Add a playbook about test case design,Treeify-ai,CLOSED,https://github.com/sindresorhus/awesome/pull/3651,2025-09-17T14:11:11Z,,2025-10-28T15:42:17Z,1,1,0,1,985.5183,41.0633,9471,4,1,4
sindresorhus/awesome,3465,Add telegram gifts,nakazanie-ton,CLOSED,https://github.com/sindresorhus/awesome/pull/3465,2025-06-03T16:07:01Z,,2025-10-28T14:06:52Z,1,1,0,1,3525.9975,146.9166,9076,9,15,18
sindresorhus/awesome,3446,Add Free Tools,mathewlewallen,CLOSED,https://github.com/sindresorhus/awesome/pull/3446,2025-05-13T11:38:25Z,,2025-10-28T13:58:46Z,1,1,0,1,4034.3392,168.0975,9111,13,5,11
sindresorhus/awesome,3346,Add Sanitizer,junwha,CLOSED,https://github.com/sindresorhus/awesome/pull/3346,2025-02-01T10:02:29Z,,2025-10-28T13:38:27Z,1,1,0,1,6459.5994,269.15,9250,7,7,5
sindresorhus/awesome,3344,add Mechanistic Interpretability for LMs under Machine Learning,Huge,CLOSED,https://github.com/sindresorhus/awesome/pull/3344,2025-01-31T16:03:41Z,,2025-10-28T13:34:59Z,1,1,0,1,6477.5217,269.8967,340,5,3,9
sindresorhus/awesome,3259,Add F#,ForNeVeR,MERGED,https://github.com/sindresorhus/awesome/pull/3259,2024-11-04T21:41:29Z,2025-10-27T17:54:03Z,2025-10-27T17:54:03Z,1,1,0,1,8564.2094,356.8421,9119,10,9,12
sindresorhus/awesome,2825,Add WebAuthn,yackermann,CLOSED,https://github.com/sindresorhus/awesome/pull/2825,2023-10-24T00:40:44Z,,2025-10-27T17:37:20Z,1,1,0,1,17632.9433,734.706,9135,27,3,11
sindresorhus/awesome,3305,Add Backstage,shano,MERGED,https://github.com/sindresorhus/awesome/pull/3305,2024-12-13T16:55:49Z,2025-10-27T17:57:31Z,2025-10-27T17:57:31Z,1,1,0,1,7633.0283,318.0428,8958,9,4,8
sindresorhus/awesome,3247,Add Red-Teaming LLMs,dapurv5,CLOSED,https://github.com/sindresorhus/awesome/pull/3247,2024-10-20T17:32:47Z,,2025-10-27T17:51:57Z,1,1,0,1,8928.3194,372.0133,3502,9,8,10
sindresorhus/awesome,3160,Add Retail Technology,lloydshanks,CLOSED,https://github.com/sindresorhus/awesome/pull/3160,2024-08-23T05:30:56Z,,2025-10-27T17:51:15Z,1,1,0,1,10332.3386,430.5141,9265,10,5,10
sindresorhus/awesome,3337,Add Formal Methods,ElNiak,CLOSED,https://github.com/sindresorhus/awesome/pull/3337,2025-01-21T14:46:53Z,,2025-10-27T17:49:16Z,1,2,1,3,6699.0397,279.1267,9119,9,6,10
sindresorhus/awesome,3048,Add RT-Thread,luhuadong,CLOSED,https://github.com/sindresorhus/awesome/pull/3048,2024-05-13T16:23:59Z,,2025-10-27T17:48:06Z,1,4,0,4,12769.4019,532.0584,9397,10,1,7
sindresorhus/awesome,3022,Add Technical Writing Learning,wongyah,CLOSED,https://github.com/sindresorhus/awesome/pull/3022,2024-04-16T10:34:43Z,,2025-10-27T17:47:04Z,1,2,0,2,13423.2058,559.3002,9685,11,1,7
sindresorhus/awesome,2925,Add SAP Commerce,eminyagiz42,MERGED,https://github.com/sindresorhus/awesome/pull/2925,2024-01-05T12:06:38Z,2025-10-27T17:41:40Z,2025-10-27T17:41:40Z,1,2,1,3,15869.5839,661.2327,9135,21,14,8
sindresorhus/awesome,3633,Add Roblox,ryanlua,MERGED,https://github.com/sindresorhus/awesome/pull/3633,2025-09-09T07:07:33Z,2025-10-27T17:32:52Z,2025-10-27T17:32:52Z,1,1,0,1,1162.4219,48.4342,9316,6,1,4
sindresorhus/awesome,3599,Add awesome-bun to the platforms section,SanjeevKrSharma,CLOSED,https://github.com/sindresorhus/awesome/pull/3599,2025-08-19T11:52:20Z,,2025-10-26T08:04:35Z,1,1,0,1,1628.2042,67.8418,862,1,2,4
sindresorhus/awesome,3600,Add awesome-tauri to the platforms section,SanjeevKrSharma,CLOSED,https://github.com/sindresorhus/awesome/pull/3600,2025-08-19T12:12:04Z,,2025-10-26T08:04:17Z,1,1,0,1,1627.8703,67.8279,1681,2,1,4
sindresorhus/awesome,3682,Add Serverless Edge Computing,ajayLegion,CLOSED,https://github.com/sindresorhus/awesome/pull/3682,2025-10-12T11:50:11Z,,2025-10-12T15:23:19Z,23,107,2323,2430,3.5522,0.148,9090,1,2,3
sindresorhus/awesome,3645,Add Claude,alvinunreal,CLOSED,https://github.com/sindresorhus/awesome/pull/3645,2025-09-14T14:53:47Z,,2025-10-04T08:18:29Z,1,1,0,1,473.4117,19.7255,9041,4,1,3
sindresorhus/awesome,2763,Add Generative AI Companies,AlexChalakov,CLOSED,https://github.com/sindresorhus/awesome/pull/2763,2023-08-30T11:47:18Z,,2024-01-19T11:25:46Z,1,1,0,1,3407.6411,141.985,9226,11,1,8
sindresorhus/awesome,3351,Add Standards,donbarbos,MERGED,https://github.com/sindresorhus/awesome/pull/3351,2025-02-06T14:35:08Z,2025-05-15T13:13:42Z,2025-05-15T13:13:42Z,1,1,0,1,2350.6428,97.9434,8921,6,8,10
sindresorhus/awesome,3584,Update readme.md,yboulaamane,CLOSED,https://github.com/sindresorhus/awesome/pull/3584,2025-08-12T15:17:58Z,,2025-08-18T08:20:15Z,1,1,0,1,137.0381,5.7099,8877,1,1,3
sindresorhus/awesome,3110,Add Xiangqi,lucaferranti,CLOSED,https://github.com/sindresorhus/awesome/pull/3110,2024-07-15T21:25:06Z,,2025-01-19T19:54:32Z,1,1,0,1,4510.4906,187.9371,9443,15,4,8
sindresorhus/awesome,2949,Add Transgender,cvyl,MERGED,https://github.com/sindresorhus/awesome/pull/2949,2024-01-22T11:37:40Z,2025-07-18T18:37:33Z,2025-07-18T18:37:33Z,1,1,0,1,13038.9981,543.2916,9487,31,8,11
sindresorhus/awesome,3485,add Roblox Studio resources,GabbzDev,CLOSED,https://github.com/sindresorhus/awesome/pull/3485,2025-06-14T17:18:04Z,,2025-06-15T07:16:12Z,1,1,0,1,13.9689,0.582,8877,1,1,3
sindresorhus/awesome,3451,Add Pokémon Home,alexrodba,CLOSED,https://github.com/sindresorhus/awesome/pull/3451,2025-05-16T23:14:08Z,,2025-05-19T10:28:16Z,1,1,0,1,59.2356,2.4681,9063,3,2,5
sindresorhus/awesome,635,Delete dublicate LaTeX link,vsemozhetbyt,MERGED,https://github.com/sindresorhus/awesome/pull/635,2016-04-27T03:14:59Z,2016-04-27T05:41:11Z,2016-04-27T05:41:11Z,1,0,1,1,2.4367,0.1015,72,1,1,4
sindresorhus/awesome,3536,BnayyUpdate logo.svg,Banty6661,CLOSED,https://github.com/sindresorhus/awesome/pull/3536,2025-07-13T18:21:14Z,,2025-07-13T22:47:08Z,1,1,1,2,4.4317,0.1847,8954,1,1,3
sindresorhus/awesome,1675,lint awesome with awesome-lint as an Action,sisirkoppaka,CLOSED,https://github.com/sindresorhus/awesome/pull/1675,2019-12-24T08:26:27Z,,2020-06-15T05:48:01Z,1,20,0,20,4173.3594,173.89,254,1,3,5
freeCodeCamp/freeCodeCamp,67184,fix(settings): update margins for settings disclaimer,NathanJohnstonn,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67184,2026-04-30T06:41:50Z,2026-04-30T12:10:49Z,2026-04-30T12:10:49Z,1,20,14,34,5.4831,0.2285,1623,3,1,3
freeCodeCamp/freeCodeCamp,67151,fix(client): enable horizontal scroll for MCQ code blocks on mobile,Venkat-Entropik,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67151,2026-04-28T10:23:18Z,2026-04-30T06:27:16Z,2026-04-30T06:27:16Z,2,11,1,12,44.0661,1.8361,752,2,1,3
freeCodeCamp/freeCodeCamp,67178,chore(curriculum): highlight background property,Supravisor,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67178,2026-04-30T02:42:07Z,2026-04-30T06:10:07Z,2026-04-30T06:10:07Z,1,1,2,3,3.4667,0.1444,761,0,2,3
freeCodeCamp/freeCodeCamp,67172,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67172,2026-04-29T15:16:43Z,2026-04-29T18:05:01Z,2026-04-29T18:05:01Z,1,1,1,2,2.805,0.1169,47,0,1,2
freeCodeCamp/freeCodeCamp,67171,"chore(i18n,client): processed translations",camperbot,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67171,2026-04-29T12:51:12Z,2026-04-29T18:01:00Z,2026-04-29T18:01:00Z,10,30,34,64,5.1633,0.2151,45,0,1,2
freeCodeCamp/freeCodeCamp,67142,feat(gha): re-enable korean deploys,moT01,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67142,2026-04-27T16:27:17Z,2026-04-29T06:29:41Z,2026-04-29T06:29:42Z,2,4,1,5,38.04,1.585,986,0,1,2
freeCodeCamp/freeCodeCamp,67170,chore(deps): update github actions (major),renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67170,2026-04-29T12:46:48Z,2026-04-29T14:51:05Z,2026-04-29T14:51:05Z,15,43,43,86,2.0714,0.0863,57997,0,3,1
freeCodeCamp/freeCodeCamp,67138,fix(deps): update lodash monorepo to v4.18.1,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67138,2026-04-27T13:15:12Z,2026-04-29T11:05:36Z,2026-04-29T11:05:36Z,6,18,28,46,45.84,1.91,2629,0,1,1
freeCodeCamp/freeCodeCamp,67160,fix(deps): update algolia-instantsearch monorepo,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67160,2026-04-28T20:16:48Z,2026-04-29T10:03:25Z,2026-04-29T10:03:25Z,2,26,26,52,13.7769,0.574,5463,0,3,1
freeCodeCamp/freeCodeCamp,67149,fix(curriculum): correct incorrect verb form,Supravisor,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67149,2026-04-28T00:18:41Z,2026-04-29T01:09:40Z,2026-04-29T01:09:40Z,1,1,1,2,24.8497,1.0354,761,1,2,2
freeCodeCamp/freeCodeCamp,67159,fix(curriculum): update registration form step 48 to have borderBottomStyle set to none,Jeevankumar-s,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67159,2026-04-28T18:16:03Z,2026-04-28T20:14:45Z,2026-04-28T20:14:45Z,1,2,2,4,1.9783,0.0824,837,0,1,2
freeCodeCamp/freeCodeCamp,67147,fix(curriculum): correct casing for TypeScript,huyenltnguyen,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67147,2026-04-27T21:37:25Z,2026-04-28T16:21:05Z,2026-04-28T16:21:05Z,9,21,21,42,18.7278,0.7803,761,0,1,2
freeCodeCamp/freeCodeCamp,67154,fix(client): defer MobileAppModal rendering until after first browser paint,huyenltnguyen,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67154,2026-04-28T12:29:27Z,2026-04-28T16:22:48Z,2026-04-28T16:22:48Z,2,30,1,31,3.8892,0.162,1624,0,1,2
freeCodeCamp/freeCodeCamp,67158,fix(deps): update dependency @fastify/swagger-ui to v5.2.6,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67158,2026-04-28T15:14:55Z,2026-04-28T16:23:18Z,2026-04-28T16:23:18Z,2,10,10,20,1.1397,0.0475,3975,1,3,1
freeCodeCamp/freeCodeCamp,67157,chore(deps): update vitest to v4.1.5,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67157,2026-04-28T15:14:48Z,2026-04-28T16:23:02Z,2026-04-28T16:23:02Z,2,198,198,396,1.1372,0.0474,6274,1,3,1
freeCodeCamp/freeCodeCamp,67153,fix(deps): update dependency typebox to v1.1.29,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67153,2026-04-28T12:08:27Z,2026-04-28T16:21:30Z,2026-04-28T16:21:30Z,2,9,9,18,4.2175,0.1757,1567,0,3,1
freeCodeCamp/freeCodeCamp,67143,chore(deps): update dependency typescript-eslint to v8.59.0,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67143,2026-04-27T19:09:09Z,2026-04-28T12:02:35Z,2026-04-28T12:02:35Z,10,93,97,190,16.8906,0.7038,2239,1,3,2
freeCodeCamp/freeCodeCamp,67011,fix(curriculum): hint for cable cost,Supravisor,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67011,2026-04-19T21:16:42Z,2026-04-24T16:40:12Z,2026-04-24T16:40:12Z,1,1,1,2,115.3917,4.808,820,1,1,3
freeCodeCamp/freeCodeCamp,67136,"chore(i18n,client): processed translations",camperbot,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67136,2026-04-27T12:51:57Z,2026-04-27T21:33:57Z,2026-04-27T21:33:57Z,11,288,38,326,8.7,0.3625,45,0,1,2
freeCodeCamp/freeCodeCamp,67140,fix(deps): update monaco-editor to v0.52.2,Sembauke,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67140,2026-04-27T14:57:10Z,2026-04-27T19:05:28Z,2026-04-27T19:05:28Z,3,18,17,35,4.1383,0.1724,1227,2,3,3
freeCodeCamp/freeCodeCamp,67141,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67141,2026-04-27T15:11:02Z,2026-04-27T17:51:08Z,2026-04-27T17:51:08Z,1,1,1,2,2.6683,0.1112,47,0,1,2
freeCodeCamp/freeCodeCamp,67117,feat(curriculum): daily challenges 264-278,moT01,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67117,2026-04-25T18:56:11Z,2026-04-27T15:20:18Z,2026-04-27T15:20:18Z,33,2722,1,2723,44.4019,1.8501,761,0,2,3
freeCodeCamp/freeCodeCamp,67086,feat(curriculum): remove Japanese from NotAuditedSuperBlocks array,DanielRosa74,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67086,2026-04-24T03:19:18Z,2026-04-24T07:49:10Z,2026-04-24T07:49:10Z,1,1,20,21,4.4978,0.1874,560,0,1,2
freeCodeCamp/freeCodeCamp,67080,"feat(i18n, learn): reinstate Korean to language selector menu",DanielRosa74,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67080,2026-04-23T21:28:03Z,2026-04-24T07:01:52Z,2026-04-24T07:01:52Z,1,1,1,2,9.5636,0.3985,558,0,1,2
freeCodeCamp/freeCodeCamp,67133,fix(deps): update dependency tone to v14.9.17,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67133,2026-04-26T23:30:25Z,2026-04-27T08:33:19Z,2026-04-27T08:33:19Z,2,15,15,30,9.0483,0.377,22288,0,3,1
freeCodeCamp/freeCodeCamp,67132,fix(deps): update dependency sanitize-html to v2.17.3,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67132,2026-04-26T21:26:17Z,2026-04-27T08:32:36Z,2026-04-27T08:32:37Z,2,10,10,20,11.1053,0.4627,6778,1,3,1
freeCodeCamp/freeCodeCamp,67131,fix(deps): update dependency redux-saga to v1.4.2,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67131,2026-04-26T21:26:13Z,2026-04-27T08:32:14Z,2026-04-27T08:32:14Z,2,9,9,18,11.1003,0.4625,4638,0,3,1
freeCodeCamp/freeCodeCamp,67087,fix(curriculum): add accessibility concern notes for accesskey in lecture,AyushK5ingh,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67087,2026-04-24T07:15:56Z,2026-04-26T23:28:29Z,2026-04-26T23:28:29Z,1,5,1,6,64.2092,2.6754,1401,3,1,4
freeCodeCamp/freeCodeCamp,67127,fix(deps): update dependency react-monaco-editor to v0.59.0,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67127,2026-04-26T13:26:08Z,2026-04-26T17:43:40Z,2026-04-26T17:43:40Z,2,10,11,21,4.2922,0.1788,17992,0,1,1
freeCodeCamp/freeCodeCamp,67126,chore(deps): update dependency i18next-fs-backend to v2.6.4,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67126,2026-04-26T13:26:00Z,2026-04-26T17:43:06Z,2026-04-26T17:43:06Z,2,6,6,12,4.285,0.1785,2911,0,3,1
freeCodeCamp/freeCodeCamp,67120,fix(deps): update dependency react-i18next to v15.7.4,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67120,2026-04-25T21:34:20Z,2026-04-26T06:28:01Z,2026-04-26T06:28:01Z,2,7,7,14,8.8947,0.3706,4026,0,3,1
freeCodeCamp/freeCodeCamp,67118,fix(deps): update dependency typebox to v1.1.28,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67118,2026-04-25T19:07:34Z,2026-04-26T06:27:38Z,2026-04-26T06:27:38Z,2,9,9,18,11.3344,0.4723,1567,0,3,1
freeCodeCamp/freeCodeCamp,67111,fix(deps): update dependency typebox to v1.1.27,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67111,2026-04-25T10:28:59Z,2026-04-25T12:04:38Z,2026-04-25T12:04:38Z,2,9,9,18,1.5942,0.0664,2116,0,3,1
freeCodeCamp/freeCodeCamp,67110,"fix(curriculum): correct ""containting"" typo in lab product showcase",clarencepenz,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67110,2026-04-25T09:03:26Z,2026-04-25T12:04:23Z,2026-04-25T12:04:23Z,1,1,1,2,3.0158,0.1257,761,1,1,3
freeCodeCamp/freeCodeCamp,67112,chore(deps): update mongo docker tag to v8.2,renovate,MERGED,https://github.com/freeCodeCamp/freeCodeCamp/pull/67112,2026-04-25T10:29:04Z,2026-04-25T12:03:51Z,2026-04-25T12:03:51Z,2,4,4,8,1.5797,0.0658,875,0,3,1
